enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
2008/12/29,774,150,10,5,4,42,2,0
2008/12/30,499,499,8,3,5,16,2,0
2008/12/31,724,724,11,5,6,41,1,0
2009/01/06,879,75,2,5,4,19,1,0
2009/01/06,1128,100,2,4,1,46,2,0
2009/01/07,999,25,8,3,7,21,1,0
2009/01/13,1248,100,2,5,2,36,2,0
2009/01/16,1128,50,8,3,5,36,1,0
2009/01/25,999,100,4,3,5,24,1,0
2009/01/27,1248,175,4,3,4,30,2,0
2009/01/29,1746,1746,2,3,1,28,2,0
2009/02/14,499,155,8.75,3,3,33,1,0
2009/02/21,499,499,8.75,5,5,17,1,0
2009/02/23,1248,100,6.56,4,5,25,2,0
2009/03/06,999,100,4.37,5,0,46,1,0
2009/03/15,249,249,12,3,3,0,2,0
2009/03/16,1248,100,6.56,5,4,24,2,0
2009/03/17,1248,275,6.56,5,6,24,1,0
2009/03/20,1248,100,8.75,3,1,25,1,0
2008/12/12,299,299,15,3,1,0,2,0
2008/12/17,1148,100,15,3,3,0,1,0
2008/12/22,1646,275,10,5,2,48,2,0
2008/12/24,774,19,8,3,1,40,2,0
2008/12/30,749,749,8,5,2,42,1,0
2008/12/31,749,19,15,5,1,23,2,0
2009/01/04,1497,100,2,4,1,25,2,0
2009/01/12,999,250,2.75,5,3,54,2,0
2009/01/15,1148,1148,2,5,6,45,1,0
2009/01/19,1746,1746,2,5,5,13,2,0
2009/01/24,849.15,75,8,3,4,24,2,0
2009/01/28,1497,150,10,5,1,41,2,0
2009/01/31,1248,100,10,5,5,22,2,0
2009/01/31,999,25,8.75,4,3,19,2,0
2009/02/15,1248,100,4.37,4,1,32,2,0
2009/02/20,149,149,20,5,1,44,2,0
2009/02/24,1646,100,6.56,3,4,32,1,0
2009/02/25,999,250,2.93,4,1,28,1,0
2009/02/27,999,25,8.75,3,1,19,1,0
2008/11/11,899,150,8,5,8,48,1,0
2008/11/12,1048,275,8,4,2,39,2,0
2008/11/19,757.4,29,5.5,5,1,23,1,0
2008/11/21,899,5,8,5,0,36,1,0
2008/11/21,1048,100,4,5,3,48,2,0
2008/11/23,1048,1048,5,3,1,0,2,0
2008/11/23,1397,125,5,4,0,41,2,0
2008/11/23,1397,125,5,4,6,25,2,0
2008/11/23,1148,100,10,3,4,21,2,0
2008/11/23,799,799,5,3,6,62,1,0
2008/11/27,1048,100,8,5,1,42,2,0
2008/11/30,1646,150,8,4,3,23,2,0
2008/12/03,499,499,8,3,1,19,1,0
2008/12/05,1148,100,10,5,6,36,1,0
2008/12/08,629,75,15,4,3,45,2,0
2008/12/12,1048,300,4,5,6,46,1,0
2008/12/13,597.2,24,15,5,3,26,1,0
2008/12/16,1272,200,10,5,5,0,2,0
2008/12/16,629,75,4,3,6,45,1,0
2008/12/28,1496,1496,10,3,1,0,2,0
2008/12/29,499,499,8,3,5,45,2,0
2008/12/29,1372,175,10,5,5,50,2,0
2008/12/21,1200.16,150,9,5,6,44,1,0
2009/01/01,1919.84,300,2,5,5,22,2,0
2009/01/08,1495.52,250,2,5,6,25,2,0
2009/01/08,1495.52,150,2,3,1,23,1,0
2009/01/07,1330.16,50,8,3,3,23,1,0
2009/01/13,1495.52,747.76,2,5,5,25,1,0
2009/01/16,1495.52,150,2,3,6,36,2,0
2009/01/19,1495.52,150,2,5,8,31,1,0
2009/01/20,1322.87,1322.87,4,3,1,9,2,0
2009/01/24,1919.84,300,4,5,6,2,1,0
2009/01/25,1589.12,125,4,5,8,33,1,0
2009/02/04,1719.12,175,9,5,1,35,2,0
2009/02/04,1521.52,150,9,5,5,32,1,0
2009/02/10,1148.16,150,2,5,6,45,1,0
2009/02/20,1615.12,1615.12,6,5,5,37,1,0
2009/02/24,1356.16,250,6,5,6,41,1,0
2009/02/26,1356.16,60,8,5,0,19,2,0
2009/03/16,2341.04,325,8,5,3,25,1,0
2009/03/24,1356.16,75,8,3,4,43,1,0
2009/03/22,1148.16,150,8,5,3,31,1,0
2009/03/23,1615.12,150,6,3,2,2,2,0
2009/03/24,1356.16,25,8,3,1,29,1,0
2009/03/29,1356.16,25,8,3,1,20,2,0
2008/12/08,1258,150,9,5,7,26,1,0
2008/12/10,999,25,8,3,1,28,1,0
2008/12/10,949,75,4,3,6,34,1,0
2009/01/05,1199,150,2,5,1,27,1,0
2009/01/19,699,25,8,5,5,28,2,0
2009/01/25,699,5,8,3,3,29,2,0
2009/01/27,1199,100,20,3,5,23,1,0
2009/01/27,1199,100,15,5,2,28,1,0
2009/02/06,1024,150,2,4,6,22,2,0
2009/01/07,1279,100,2,5,5,21,2,0
2009/01/07,1438,150,2,3,5,34,1,0
2009/01/16,1279,300,2,4,5,49,2,0
2009/01/18,1279,100,2,5,4,45,1,0
2009/01/25,699,5,8,5,3,26,2,0
2009/01/29,1279,75,23,3,4,34,2,0
2009/02/01,1653,250,9,5,7,28,1,0
2009/02/10,1304,75,2,3,2,27,2,0
2009/02/15,1292,100,8,5,5,25,2,0
2009/02/17,1104,150,4,4,1,36,2,0
2009/02/20,724,25,8,3,0,48,2,0
2009/02/24,984,100,8,5,4,31,1,0
2009/03/05,724,19,8,4,4,34,2,0
2009/03/08,1802,901,4,5,3,16,1,0
2008/12/30,749,75,8,4,6,28,1,0
2009/01/13,999,75,4,5,6,25,2,0
2009/01/26,1199,5,8,3,1,21,2,0
2009/01/29,1697,125,23,3,5,40,2,0
2009/01/30,1358,150,9,3,4,35,1,0
2009/02/01,1024,100,20,5,6,39,1,0
2009/02/03,512,512,8,3,4,24,2,0
2009/02/22,1224,100,6,4,3,33,2,0
2009/02/24,1383,150,6,5,1,20,2,0
2009/02/27,1383,150,2,3,0,19,2,0
2009/03/01,1024,150,2,4,6,41,2,0
2009/03/01,1383,150,2,4,6,38,1,0
2009/02/08,1104,25,8,3,1,24,1,0
2009/02/16,552,25,8,3,3,32,1,0
2009/02/25,1851,125,2,5,5,3,2,0
2009/03/08,1304,100,4,3,1,22,2,0
2009/03/17,1479,300,6,4,1,34,2,0
2009/03/22,1304,25,8,3,4,25,1,0
2009/01/29,637.94,637.94,15,5,1,34,2,0
2009/02/17,520.79,5,4,5,6,20,1,0
2009/02/27,1073.52,150,1,5,4,28,2,0
2009/03/07,520.79,50,4,3,1,37,1,0
2009/03/23,957.44,150,4,5,2,29,1,0
2009/01/24,1199,25,8,3,1,50,2,0
2009/02/11,1273,75,2,3,1,30,2,0
2009/03/07,1024,50,8,5,3,28,2,0
2009/03/15,1273,125,2,4,5,36,2,0
2008/11/23,160.55,160.55,20,3,6,23,1,0
2008/12/04,1184.18,100,15,4,8,39,1,0
2008/12/05,887.86,75,23,5,3,26,2,0
2008/12/08,1660.43,300,14,3,1,19,2,0
2008/12/19,1220.81,150,9,4,0,23,2,0
2008/12/21,1317.79,100,18,5,1,19,2,0
2008/12/23,1317.79,100,18,5,6,61,1,0
2008/12/23,1317.79,100,18,5,6,52,2,0
2008/12/28,1290.85,100,8,5,6,29,1,0
2008/12/28,941.74,19,7.96,4,1,34,2,0
2008/12/29,807.05,75,23,5,6,23,1,0
2008/12/29,1022.55,40,8,3,0,21,2,0
2009/01/04,1613.02,125,2,5,1,26,2,0
2009/01/05,1560.22,1560.22,2,3,5,18,2,0
2009/01/05,559.23,5,8,3,1,22,2,0
2009/01/06,1881.32,150,2,5,7,0,1,0
2009/01/09,1076.43,125,4,4,7,43,1,0
2009/01/23,1560.22,30,8,5,1,25,1,0
2009/01/24,1076.43,1076.43,4,4,7,40,1,0
2009/01/25,559.23,50,8,3,5,47,2,0
2008/11/16,1155.4,79,5.5,4,0,0,1,0
2008/11/24,899,25,8,5,7,33,1,0
2008/11/25,799,250,4,4,6,51,2,0
2008/11/25,1148,50,8,3,4,33,1,0
2008/11/26,629,75,8,5,4,25,1,0
2008/11/26,878,100,8,5,3,37,2,0
2008/12/04,1127,1127,4,3,7,0,1,0
2008/12/07,899,50,20,3,3,23,2,0
2008/12/08,1023,150,10,5,1,16,1,0
2008/12/15,1023,100,4,4,3,23,2,0
2008/12/22,899,25,8,5,4,29,1,0
2008/12/28,.01,.01,0,3,0,26,1,0
2008/12/30,749,5,15,4,5,33,1,0
2008/12/30,1172,125,10,5,3,53,1,0
2008/12/31,998,275,8,5,1,27,2,0
2009/01/07,1358,150,2,4,4,24,2,0
2009/01/20,419,419,0,3,1,47,1,0
2009/01/25,999,5,8,4,1,21,1,0
2009/01/28,719,5,8,5,6,50,2,0
2009/02/06,744,5,8,3,0,19,2,0
2009/02/10,744,5,8,3,1,18,1,0
2009/02/22,744,5,8,5,1,17,2,0
2009/02/22,744,5,8,4,3,25,2,0
2009/02/23,1024,25,8,3,0,22,2,0
2009/02/24,1383,200,6,5,4,21,2,0
2009/02/25,1722,1722,10,3,2,3,1,0
2009/03/01,1024,100,2,5,6,28,1,0
2009/03/06,1224,150,4,5,4,25,2,0
2009/03/26,744,33,8,5,1,20,2,0
2009/03/26,1473,175,2,4,3,46,1,0
2009/03/31,1473,100,2,5,4,21,1,0
2009/03/31,1024,150,2,5,6,45,2,0
2009/03/31,1224,150,2,5,1,31,1,0
2008/11/03,1148,100,5,5,0,27,1,0
2008/11/09,899,150,8,4,0,19,1,0
2008/11/11,1646,150,5,4,1,0,1,0
2008/11/14,899,25,8,3,6,38,1,0
2008/11/15,799,75,8,3,6,39,2,0
2008/11/15,1148,175,8,4,5,38,2,0
2008/11/16,149,149,0,3,7,31,1,0
2008/11/21,1148,175,4,4,0,39,2,0
2008/11/22,1148,275,4,5,3,16,1,0
2008/11/26,1397,125,8,3,1,17,2,0
2008/11/30,899,150,8,5,6,29,1,0
2008/12/02,1148,100,10,5,0,21,1,0
2008/12/02,899,75,10,5,6,33,1,0
2008/12/05,899,75,10,5,1,46,2,0
2008/12/08,949,250,11,5,3,24,2,0
2009/03/02,2965.79,300,2,3,6,40,1,0
2009/01/12,1297.92,100,2,3,2,27,1,0
2009/01/13,1297.92,5,8,3,4,23,1,0
2009/01/14,1567.46,150,2,5,3,0,2,0
2009/01/19,702.54,36.74,8,4,3,33,1,0
2009/01/22,1567.46,101,4,4,1,25,2,0
2009/01/24,2376.09,200,4,5,1,43,1,0
2009/01/27,1470.04,160,4,4,6,41,2,0
2009/01/27,702.54,100,8,4,3,23,2,0
2009/02/09,1108.48,100,2,3,0,41,2,0
2009/02/11,1108.48,40,8,3,3,34,2,0
2009/02/12,1497.1,150,4,4,3,44,1,0
2009/02/16,1324.98,76,4,3,3,19,1,0
2009/02/20,1594.52,100,6,5,7,0,1,0
2009/02/21,729.61,50,8,3,5,30,2,0
2009/02/22,1108.48,150,4,3,3,32,2,0
2009/02/24,1324.98,100,6,5,5,29,1,0
2009/02/24,1108.48,100,6,3,6,31,1,0
2009/02/25,1594.52,100,4,4,3,23,2,0
2009/03/12,1497.1,150,2,3,1,34,2,0
2009/03/13,1324.98,26,8,4,1,26,2,0
2009/03/25,1324.98,100,2,3,4,30,2,0
2009/02/17,2311.92,150,4,4,4,24,1,0
2009/03/12,2286.96,200,6,5,7,2,1,0
2009/01/22,1549.36,125,4,4,0,32,2,0
2009/02/04,1095.68,100,20,5,1,19,1,0
2009/02/04,1576.11,100,23,5,1,2,1,0
2009/02/04,1576.11,175,9,5,1,2,1,0
2009/02/08,1309.68,100,2,5,3,27,1,0
2009/03/09,1309.68,75,4,3,4,20,1,0
2009/03/17,1362.11,100,6,4,3,35,2,0
2009/03/31,689.08,30,8,3,0,22,2,0
2009/03/30,689.08,51,8,5,3,45,1,0
2009/02/04,1423,150,9,4,5,27,2,0
2009/02/24,1054,5,10.5,3,1,26,1,0
2009/03/07,1274,100,5.25,5,1,21,1,0
2009/03/27,444,444,0,3,5,36,2,0
2008/12/31,1153,75,18,5,0,39,2,0
2009/01/03,1029,25,21,5,3,26,1,0
2009/01/06,862.99,75,23,4,7,30,2,0
2009/01/09,1279,50,8,3,0,19,2,0
2009/01/10,1079,25,8,3,6,20,2,0
2009/01/12,959,0,8,3,6,25,1,0
2009/01/14,959,25,8,3,4,19,2,0
2009/01/23,1079,100,4,5,0,28,2,0
2009/01/26,1079,150,4,5,4,25,2,0
2009/01/28,699,5,8,5,1,25,1,0
2009/01/30,1528,77,8,3,1,18,1,0
2009/02/01,1104,75,23,5,1,34,2,0
2009/02/01,1104,5,8,4,5,21,1,0
2009/02/03,1553,100,18,5,0,27,1,0
2009/02/03,1104,25,8,5,4,24,2,0
2009/02/10,1304,75,2,3,1,21,2,0
2009/02/12,1304,75,4,5,7,29,1,0
2009/02/15,1304,57,8,3,3,25,1,0
2009/02/26,1463,150,2,4,5,41,2,0
2009/03/01,724,32,8,5,3,26,2,0
2009/03/04,1292,125,2,5,7,22,2,0
2009/01/22,2106.55,200,2,3,3,0,2,0
2009/01/30,1350.96,100,23,3,6,19,2,0
2009/02/08,1108.48,25,8,3,0,26,2,0
2009/02/08,588.88,20,8,4,1,20,2,0
2009/02/19,588.88,50,8,3,3,45,2,0
2009/03/04,1108.48,100,2,5,6,44,1,0
2009/03/16,1108.48,75,6,4,4,31,2,0
2009/03/17,1594.52,100,6,4,1,41,1,0
2009/03/23,1108.48,94,8,4,0,35,2,0
2009/03/27,1108.48,75,2,3,6,33,1,0
2009/01/05,999,75,2,4,1,19,1,0
2009/01/06,699,50,8,3,1,24,2,0
2009/01/08,699,40,8,3,6,19,1,0
2009/01/13,999,150,4,5,6,27,2,0
2009/01/18,499,499,8,3,0,0,2,0
2009/01/18,1478,25,8,5,1,25,1,0
2009/01/21,1128,25,8,5,3,40,1,0
2009/01/31,1273,100,8,4,1,53,1,0
2009/02/02,1024,50,8,3,6,23,1,0
2009/02/05,724,25,8,3,1,22,1,0
2009/02/06,512,75,8,4,3,38,2,0
2009/02/06,1254,125,8,5,4,23,1,0
2009/02/11,1254,150,2,4,0,51,1,0
2009/02/16,1503,275,4,5,1,35,2,0
2009/02/19,1410,260,6,5,3,23,1,0
2009/02/22,1254,250,6,5,4,47,1,0
2009/02/24,1024,25,8,3,3,24,2,0
2009/02/27,1024,200,2,3,1,35,2,0
2009/03/02,1410,150,2,5,3,20,2,0
2009/03/04,1254,105,2,3,5,19,1,0
2009/03/09,1024,75,4,3,0,20,2,0
2009/03/12,100,100,25,3,0,26,2,0
2009/03/23,512,19,8,5,0,19,2,0
2009/03/29,1254,150,2,4,3,24,1,0
2008/12/19,774,75,15,3,6,43,2,0
2008/12/22,1148,175,10,5,1,24,2,0
2008/12/30,1123,175,8,3,4,24,1,0
2009/01/03,879,25,20,4,6,21,2,0
2009/01/04,999,150,2.75,5,1,21,1,0
2009/01/04,1252,85,8,5,6,0,2,0
2009/01/04,702.99,75,2,5,1,21,2,0
2009/01/13,899,150,2.75,5,3,39,1,0
2009/01/14,999,25,8,3,7,27,2,0
2009/01/14,999,150,2.75,5,3,18,1,0
2009/01/24,1148,275,4,4,6,42,2,0
2009/01/27,1148,175,4,4,5,28,1,0
2009/01/29,999,150,11,4,3,33,2,0
2009/01/29,1248,100,10,5,5,46,2,0
2009/02/04,999,250,11.75,5,1,27,1,0
2009/02/16,999,150,5.87,4,5,19,2,0
2009/02/21,149,149,20,3,7,29,1,0
2009/02/23,1397,250,6.56,5,4,63,1,0
2009/02/24,849.15,150,5.87,3,7,33,1,0
2009/02/25,999,25,8.75,3,1,28,1,0
2009/02/22,1095.68,5,8,5,5,34,1,0
2009/03/16,1367.46,1367.46,6,3,5,63,1,0
2009/03/31,1313.96,100,2,5,6,22,2,0
2009/01/29,1346.8,175,14,4,0,43,2,0
2009/01/29,1346.8,100,23,4,1,0,1,0
2009/02/04,1492.5,150,9,5,3,21,2,0
2009/02/09,1346.8,125,2,3,4,40,1,0
2009/02/11,1589.62,100,2,3,0,20,1,0
2009/02/11,1589.62,100,2,3,0,20,2,0
2009/02/15,1373.79,100,4,5,6,0,2,0
2009/02/22,587.07,25,8,3,1,20,1,0
2009/03/24,552.54,19,8,5,2,0,2,0
2008/11/26,1148,100,4,5,1,26,2,0
2008/11/27,1397,150,8,5,4,51,1,0
2008/11/27,1397,150,8,5,6,22,2,0
2008/11/30,899,75,8,4,0,42,2,0
2008/12/02,774,100,10,4,0,34,1,0
2008/12/06,799,100,10,5,6,23,2,0
2008/12/06,899,100,15,3,4,29,1,0
2008/12/08,774,75,10,5,1,24,2,0
2008/12/16,899,5,4,5,0,38,1,0
2008/12/18,1148,100,15,5,0,27,1,0
2008/12/23,1148,100,10,4,6,37,2,0
2008/12/28,1023,100,10,5,1,0,2,0
2008/12/30,1521,225,8,4,6,66,1,0
2009/01/01,1377,200,2,5,4,37,2,0
2009/01/05,1247,55,8,3,1,0,1,0
2009/01/06,1248,30,8,4,1,26,1,0
2009/01/08,999,75,2,3,6,19,2,0
2009/01/10,999,75,2,3,3,48,2,0
2009/01/17,1248,100,2,4,3,0,2,0
2009/01/09,1029,75,5.25,5,3,54,1,0
2009/01/26,1249,100,5.25,5,1,28,2,0
2009/01/27,1278,175,5.25,4,5,47,2,0
2009/01/28,1029,150,14,5,4,27,2,0
2009/01/30,1249,100,15,5,1,25,1,0
2009/02/04,1523,175,9,5,1,28,1,0
2009/02/13,1274,100,5.25,4,4,24,1,0
2009/02/14,1054,100,2.62,5,3,29,2,0
2009/03/12,1054,150,7.87,5,1,17,1,0
2009/03/13,1054,100,7.87,5,3,25,1,0
2009/03/24,2021,175,7.87,5,3,2,1,0
2009/03/24,527,150,5.25,5,1,17,1,0
2009/03/31,1054,100,2.62,3,2,16,1,0
2008/12/30,1432.15,75,8,3,1,31,1,0
2008/12/31,810.79,19,8,4,7,27,2,0
2009/01/04,1081.42,150,2,3,6,40,1,0
2009/01/13,702.54,37,8,4,1,18,2,0
2009/01/20,1567.46,30,8,3,1,25,2,0
2009/01/21,702.54,5,8,3,1,43,1,0
2009/01/25,2376.09,100,4,3,0,19,2,0
2009/01/29,1081.42,76,23,4,1,30,2,0
2009/02/02,1324.98,76,18,4,1,29,2,0
2009/02/03,1938.76,300,9,4,4,23,2,0
2009/02/10,2380.42,450,2,3,5,18,2,0
2009/02/17,1108.48,5,8,4, ,0,2,0
2009/02/25,1864.07,200,2,3,1,20,2,0
2009/02/26,1324.98,151,2,4,1,37,1,0
2009/02/26,1864.07,250,2,5,4,15,1,0
2009/03/09,1864.07,150,4,3,0,22,2,0
2009/03/19,1324.98,76,8,3,1,19,2,0
2009/03/20,2403.15,225,8,5,0,17,2,0
2009/03/23,1894.97,150,8,4,5,27,2,0
2008/10/27,1876,150,4,5,1,36,2,0
2008/10/28,439,439,8,3,5,31,2,0
2008/11/14,499,499,8,3,1,24,1,0
2008/11/15,1776,150,8,5,6,46,2,0
2008/11/18,1693,300,8,5,1,24,1,0
2008/11/18,1693,300,8,5,1,0,1,0
2008/11/27,879,25,8,4,3,33,2,0
2008/11/28,1378,100,4,5,6,36,2,0
2008/11/28,1253,1253,4,5,2,41,2,0
2008/11/28,1029,75,4,3,8,30,1,0
2008/12/09,1229,25,8,3,0,30,2,0
2008/12/11,1154,75,8,3,0,38,2,0
2009/01/26,358.1,358.1,22,3,3,38,1,0
2009/02/24,598.39,150,14,5,3,34,1,0
2009/03/09,678.76,57,23,5,1,28,1,0
2009/03/14,897.04,44,20,5,6,44,2,0
2009/03/03,1224,150,2,5,2,29,2,0
2009/03/29,644,100,8,3,0,28,2,0
2009/01/19,1248,100,4,4,1,27,1,0
2009/02/24,904,5,8,3,0,30,2,0
2009/03/03,70,70,0,3,1,2,1,0
2009/03/03,70,70,0,3,1,3,2,0
2009/03/03,744,25,8,3,5,30,2,0
2009/03/12,1024,19,8,5,1,32,2,0
2009/03/25,512,512,8,3,6,25,2,0
2009/03/30,1383,150,2,5,1,24,2,0
2009/01/08,1248,100,2,3,1,24,1,0
2009/01/09,1497,300,2,4,6,58,2,0
2009/01/25,619,5,8,4,5,34,2,0
2009/01/25,619,29,8,3,3,19,2,0
2009/01/27,879,5,8,5,3,21,2,0
2009/02/04,1148,100,10,4,3,17,1,0
2009/02/11,1248,150,2.18,4,1,32,2,0
2009/02/13,149,149,20,3,7,48,1,0
2009/02/13,768.4,25,8,3,1,23,2,0
2009/02/15,1397,300,4.37,4,2,41,2,0
2009/02/21,1248,100,6.56,3,0,27,1,0
2009/02/27,547.4,25,8,4,1,31,2,0
2009/03/03,1397,150,2.18,4,4,73,1,0
2009/03/04,1148,275,2.18,5,4,17,2,0
2009/03/07,899,75,4.37,3,3,60,1,0
2009/03/14,1497,125,6.56,5,1,15,2,0
2009/03/16,1746,150,6.56,5,1,17,2,0
2008/12/26,867.36,25,8,3,1,20,2,0
2009/01/16,1200.16,75,18,5,3,42,2,0
2009/01/02,1122.16,50,8,3,1,39,1,0
2009/01/05,560.56,560.56,8,5,1,26,1,0
2009/01/08,1122.16,1122.16,4,5,1,44,1,0
2009/01/11,1848.08,300,2,5,1,22,1,0
2009/01/11,1848.08,300,2,5,1,44,2,0
2009/01/13,1919.84,300,2,5,1,2,2,0
2009/01/13,1381.12,100,4,5,7,2,2,0
2009/01/21,1330.16,75,4,3,6,48,2,0
2009/01/31,1874.08,150,20,3,1,14,2,0
2009/02/14,1407.12,100,4,4,1,29,1,0
2009/02/18,1356.16,40,8,3,0,40,2,0
2009/02/25,2392,250,2,5,6,40,1,0
2009/02/26,1356.16,25,8,3,0,34,2,0
2009/03/07,1148.16,25,8,4,5,28,1,0
2009/03/08,2341.04,350,4,5,3,39,1,0
2009/03/09,1962.48,300,4,3,6,22,1,0
2009/01/19,656.14,5,8,3,3,22,2,0
2009/01/19,1270.94,0,8,5,6,2,2,0
2009/01/22,1439.48,150,4,4,1,25,1,0
2009/02/01,470.64,470.64,0,3,6,23,2,0
2009/02/04,1465.98,150,9,3,4,25,2,0
2009/02/05,682.64,30,8,5,7,25,1,0
2009/02/12,1825.32,150,4,4,4,42,2,0
2009/02/15,542.72,542.72,8,3,3,42,2,0
2009/02/20,796,796,0,3,0,3,1,0
2009/02/23,1297.44,648.72,6,4,6,53,1,0
2009/02/25,1465.98,150,2,4,4,26,2,0
2009/03/01,1349.38,125,2,5,4,38,1,0
2009/03/08,1465.98,150,4,5,1,30,1,0
2009/03/19,1349.38,125,8,3,6,33,1,0
2009/03/19,1297.44,100,8,3,1,17,1,0
2009/03/24,1297.44,51,8,5,1,21,1,0
2009/01/30,1029,100,20,4,1,36,2,0
2009/02/16,1054,75,4.5,3,0,21,2,0
2009/02/25,1433,150,2.25,5,2,26,2,0
2009/03/08,1433,150,4.5,3,3,27,2,0
2009/03/30,658,19,9,4,0,29,1,0
2009/03/31,1203,100,2.25,4,1,26,2,0
2009/01/03,1058.94,100,2,5,3,25,1,0
2009/01/05,1058.94,75,2,5,0,26,2,0
2009/01/10,1534.88,100,2,3,1,18,2,0
2009/01/16,1270.94,0,8,5,3,21,1,0
2009/01/17,1058.94,51,8,3,1,29,1,0
2009/01/19,2304.44,450,2,4,3,36,2,0
2009/01/28,1534.88,30,8,3,1,22,1,0
2009/02/02,1898.46,300,9,4,1,49,1,0
2009/02/15,1561.38,175,4,5,3,41,2,0
2009/02/16,1898.46,300,4,3,0,30,2,0
2009/02/17,1825.32,125,4,5,0,51,2,0
2009/02/25,682.64,5,8,4,3,28,2,0
2009/03/01,1465.98,150,2,4,2,49,2,0
2009/03/11,868.14,150,4,5,6,25,1,0
2009/03/19,1465.98,150,8,4,3,26,2,0
2009/03/23,682.64,25,8,5,5,19,1,0
2009/03/31,1465.98,150,2,3,1,22,1,0
2009/03/27,1060.8,175,2.18,5,0,0,1,0
2008/12/18,764.15,5,20,3,1,0,2,0
2008/12/20,899,100,10,5,3,15,2,0
2009/01/10,999,150,2.75,5,3,29,2,0
2009/01/11,879,25,8,4,1,19,2,0
2009/01/14,1497,250,4,4,7,51,1,0
2009/01/21,1248,150,2,3,7,22,1,0
2009/01/25,1248,200,4,3,1,26,2,0
2009/01/29,1348,300,11,5,1,40,1,0
2009/01/30,1248,100,10,4,3,32,2,0
2009/01/30,1248,100,15,3,0,40,2,0
2009/02/01,999,50,8.75,5,3,34,1,0
2009/02/01,999,150,11.75,3,1,36,1,0
2009/02/11,1248,1248,2.93,3,3,54,2,0
2009/02/11,899,75,2.18,5,5,65,1,0
2009/02/11,644,25,8,3,1,18,2,0
2009/01/20,444.03,444.03,0,3,6,21,2,0
2009/01/27,1566.32,250,4,4,3,26,2,0
2009/01/27,1408.41,100,4,5,0,21,2,0
2009/01/30,1672.29,175,9,5,1,33,2,0
2009/02/18,1434.91,75,4,3,1,27,1,0
2009/03/02,1434.91,50,8,3,1,29,2,0
2009/03/03,1698.78,150,2,5,1,27,1,0
2009/03/04,1138.18,100,2,5,0,39,2,0
2009/03/29,820.25,25,8,3,1,24,2,0
2009/01/04,3017,750,2,4,6,19,2,0
2009/01/08,999,30,8,3,3,18,1,0
2009/01/13,879,0,8,5,4,39,2,0
2009/01/15,1478,150,2,4,1,30,1,0
2009/01/18,999,100,4,4,6,25,1,0
2009/01/22,1478,125,2,3,6,25,1,0
2009/01/23,999,100,4,3,1,45,1,0
2009/01/31,1410,150,8,5,4,37,2,0
2009/02/02,1254,1254,8,3,7,22,1,0
2009/02/09,1503,150,2,5,3,54,2,0
2009/02/16,904,25,8,3,4,24,1,0
2009/02/17,1503,175,4,5,1,0,2,0
2009/03/02,1254,150,2,3,6,23,1,0
2009/03/03,1273,50,8,3,0,14,1,0
2009/03/06,2001,200,4,4,4,47,2,0
2009/03/09,904,25,8,3,0,21,2,0
2009/03/10,1024,25,8,3,2,22,1,0
2009/01/30,1148,126,10,5,6,0,1,0
2009/01/30,1148,205,10,5,6,63,1,0
2009/02/09,999,75,2.18,3,1,20,1,0
2009/02/09,499,75,8.75,4,4,26,2,0
2009/02/12,1148,100,4.37,4,1,15,1,0
2009/02/19,1248,150,6.56,5,1,20,1,0
2009/02/22,499,150,8.75,5,3,19,1,0
2009/02/23,644,30,8,3,1,22,1,0
2009/02/25,999,25,8.75,3,4,31,1,0
2009/02/28,1397,150,2.18,5,1,38,2,0
2009/02/28,1148,125,2.18,5,6,19,2,0
2009/03/12,999,5,8.75,5,1,23,1,0
2009/03/26,1497,125,2.18,5,5,32,1,0
2009/03/28,999,25,8.75,3, ,23,2,0
2009/03/29,1148,100,2.18,3,0,25,2,0
2009/03/31,1497,125,2.18,4,0,65,1,0
2009/03/06,644,25,8,3,3,33,1,0
2009/03/16,1473,100,6,4,6,41,2,0
2009/03/25,644,25,8,3,7,31,1,0
2009/03/18,1383,250,6,3,3,68,2,0
2009/03/23,904,904,8,5,6,37,1,0
2009/01/08,1408,250,2.25,4,2,46,1,0
2009/01/12,1408,150,2.25,5,6,26,2,0
2009/01/15,1408,150,2.25,5,6,29,1,0
2009/01/21,899,0,9,5,3,21,1,0
2009/02/08,1054,100,2.25,5,3,32,1,0
2009/02/10,658,25,9,3,5,22,2,0
2009/02/19,1433,150,6.75,3,1,51,2,0
2009/02/20,658,5,9,5,6,31,2,0
2009/02/24,924,25,9,3,1,19,1,0
2009/02/25,658,5,9,4,7,38,1,0
2009/02/28,1513,175,2.25,4,1,30,2,0
2009/03/09,1851,300,4.5,3,3,28,2,0
2009/03/13,924,25,9,3,1,26,2,0
2009/03/20,1054,100,9,4,3,29,2,0
2009/03/30,1264,75,2.25,3,1,43,2,0
2009/02/22,512,75,8,3,1,0,1,0
2009/02/18,1024,75,4,3,1,26,1,0
2009/02/25,1273,1273,10,3,6,24,1,0
2009/02/26,650,650,9,3,0,0,2,0
2009/03/06,1024,75,4,5,2,19,2,0
2009/03/09,1068,100,4,5,3,17,1,0
2009/03/23,512,19,8,4,4,22,2,0
2009/03/26,1024,20,8,5,6,23,1,0
2009/03/30,1024,19,8,5,4,22,2,0
2009/01/22,499,499,8,3,6,30,1,0
2009/01/25,1248,275,4,5,5,24,2,0
